n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
12,k-means++,11,100,0.0001,False,42,True,lloyd,0.0448524951934814,0.4735,4038.975,0.6989,0.9359,0.4594,2.3212,0.7879,0.7918,0.6759,0.9557,0.7918,0.5554,,,skl_kmeans,2d-d31_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,0.0440735816955566,0.4735,4038.975,0.6989,0.9359,0.4594,2.3212,0.7879,0.7918,0.6759,0.9557,0.7918,0.5554,1000.0,20.0,skl_kmeans,2d-d31_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,0.0422265529632568,0.4735,4038.975,0.6989,0.9359,0.4594,2.3212,0.7879,0.7918,0.6759,0.9557,0.7918,0.5554,100.0,20.0,skl_kmeans,2d-d31_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,0.0422942638397216,0.4735,4038.975,0.6989,0.9359,0.4594,2.3212,0.7879,0.7918,0.6759,0.9557,0.7918,0.5554,inf,20.0,skl_kmeans,2d-d31_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,0.044379711151123,0.4735,4038.975,0.6989,0.9359,0.4594,2.3212,0.7879,0.7918,0.6759,0.9557,0.7918,0.5554,,,skl_kmeans,2d-d31_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,0.0417733192443847,0.4735,4038.975,0.6989,0.9359,0.4594,2.3212,0.7879,0.7918,0.6759,0.9557,0.7918,0.5554,1000.0,20.0,skl_kmeans,2d-d31_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,0.0417225360870361,0.4735,4038.975,0.6989,0.9359,0.4594,2.3212,0.7879,0.7918,0.6759,0.9557,0.7918,0.5554,100.0,20.0,skl_kmeans,2d-d31_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,0.0417060852050781,0.4735,4038.975,0.6989,0.9359,0.4594,2.3212,0.7879,0.7918,0.6759,0.9557,0.7918,0.5554,inf,20.0,skl_kmeans,2d-d31_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,0.0446248054504394,0.4735,4038.975,0.6989,0.9359,0.4594,2.3212,0.7879,0.7918,0.6759,0.9557,0.7918,0.5554,,,skl_kmeans,2d-d31_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,0.0712592601776123,0.4735,4038.975,0.6989,0.9359,0.4594,2.3212,0.7879,0.7918,0.6759,0.9557,0.7918,0.5554,1000.0,20.0,skl_kmeans,2d-d31_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,0.0418319702148437,0.4735,4038.975,0.6989,0.9359,0.4594,2.3212,0.7879,0.7918,0.6759,0.9557,0.7918,0.5554,100.0,20.0,skl_kmeans,2d-d31_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,0.0418565273284912,0.4735,4038.975,0.6989,0.9359,0.4594,2.3212,0.7879,0.7918,0.6759,0.9557,0.7918,0.5554,inf,20.0,skl_kmeans,2d-d31_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,0.0440735816955566,0.4735,4038.975,0.6989,0.9359,0.4594,2.3212,0.7879,0.7918,0.6759,0.9557,0.7918,0.5554,1000.0,20.0,skl_kmeans,2d-d31_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,0.0422265529632568,0.4735,4038.975,0.6989,0.9359,0.4594,2.3212,0.7879,0.7918,0.6759,0.9557,0.7918,0.5554,100.0,20.0,skl_kmeans,2d-d31_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,0.0422942638397216,0.4735,4038.975,0.6989,0.9359,0.4594,2.3212,0.7879,0.7918,0.6759,0.9557,0.7918,0.5554,inf,20.0,skl_kmeans,2d-d31_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,0.0417733192443847,0.4735,4038.975,0.6989,0.9359,0.4594,2.3212,0.7879,0.7918,0.6759,0.9557,0.7918,0.5554,1000.0,20.0,skl_kmeans,2d-d31_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,0.0417225360870361,0.4735,4038.975,0.6989,0.9359,0.4594,2.3212,0.7879,0.7918,0.6759,0.9557,0.7918,0.5554,100.0,20.0,skl_kmeans,2d-d31_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,0.0417060852050781,0.4735,4038.975,0.6989,0.9359,0.4594,2.3212,0.7879,0.7918,0.6759,0.9557,0.7918,0.5554,inf,20.0,skl_kmeans,2d-d31_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,0.0712592601776123,0.4735,4038.975,0.6989,0.9359,0.4594,2.3212,0.7879,0.7918,0.6759,0.9557,0.7918,0.5554,1000.0,20.0,skl_kmeans,2d-d31_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,0.0418319702148437,0.4735,4038.975,0.6989,0.9359,0.4594,2.3212,0.7879,0.7918,0.6759,0.9557,0.7918,0.5554,100.0,20.0,skl_kmeans,2d-d31_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,0.0418565273284912,0.4735,4038.975,0.6989,0.9359,0.4594,2.3212,0.7879,0.7918,0.6759,0.9557,0.7918,0.5554,inf,20.0,skl_kmeans,2d-d31_y.zip-12_k
