min_samples,max_eps,metric,algorithm,n_jobs,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,inf,correlation,auto,4,1000.0,100,209.4234344959259,-0.4472,17.3416,1.5088,0.5027,0.0039,0.0747,0.0475,0.052,0.1354,0.0322,0.052,0.5666,skl_OPTICS,adult_y.zip
10,inf,correlation,auto,4,1000.0,20,209.38397002220157,-0.4472,17.3416,1.5088,0.5027,0.0039,0.0747,0.0475,0.052,0.1354,0.0322,0.052,0.5666,skl_OPTICS,adult_y.zip
10,inf,correlation,auto,4,20.0,20,215.8138015270233,-0.4596,15.395,1.5517,0.514,0.0233,0.0755,0.0471,0.0522,0.1367,0.0323,0.0522,0.5785,skl_OPTICS,adult_y.zip
10,inf,correlation,auto,4,inf,100,209.5914950370789,-0.4472,17.3416,1.5088,0.5027,0.0039,0.0747,0.0475,0.052,0.1354,0.0322,0.052,0.5666,skl_OPTICS,adult_y.zip
10,inf,correlation,auto,4,inf,20,209.56110072135925,-0.4472,17.3416,1.5088,0.5027,0.0039,0.0747,0.0475,0.052,0.1354,0.0322,0.052,0.5666,skl_OPTICS,adult_y.zip
10,inf,cosine,auto,4,1000.0,100,278.52599930763245,-0.4491,17.9245,1.5176,0.5068,0.0101,0.0735,0.0471,0.0516,0.1332,0.032,0.0516,0.5713,skl_OPTICS,adult_y.zip
10,inf,cosine,auto,4,1000.0,20,277.41944694519043,-0.4491,17.9245,1.5176,0.5068,0.0101,0.0735,0.0471,0.0516,0.1332,0.032,0.0516,0.5713,skl_OPTICS,adult_y.zip
10,inf,cosine,auto,4,20.0,20,288.06208777427673,-0.4463,16.6665,1.5574,0.5088,0.0223,0.0771,0.0466,0.0517,0.1396,0.0317,0.0517,0.5681,skl_OPTICS,adult_y.zip
10,inf,cosine,auto,4,inf,100,278.5525498390198,-0.4491,17.9245,1.5176,0.5068,0.0101,0.0735,0.0471,0.0516,0.1332,0.032,0.0516,0.5713,skl_OPTICS,adult_y.zip
10,inf,cosine,auto,4,inf,20,276.73134207725525,-0.4491,17.9245,1.5176,0.5068,0.0101,0.0735,0.0471,0.0516,0.1332,0.032,0.0516,0.5713,skl_OPTICS,adult_y.zip
10,inf,euclidean,auto,4,1000.0,100,126.83120727539062,-0.5134,14.985,1.4889,0.5387,0.0182,0.0577,0.0452,0.0498,0.1046,0.0327,0.0498,0.63,skl_OPTICS,adult_y.zip
10,inf,euclidean,auto,4,1000.0,20,127.58499479293825,-0.5134,14.985,1.4889,0.5387,0.0182,0.0577,0.0452,0.0498,0.1046,0.0327,0.0498,0.63,skl_OPTICS,adult_y.zip
10,inf,euclidean,auto,4,20.0,20,131.39530563354492,-0.5023,12.6024,1.555,0.5296,0.0192,0.0618,0.0435,0.0486,0.1119,0.0311,0.0486,0.612,skl_OPTICS,adult_y.zip
10,inf,euclidean,auto,4,inf,100,125.19686508178712,-0.5134,14.985,1.4889,0.5387,0.0182,0.0577,0.0452,0.0498,0.1046,0.0327,0.0498,0.63,skl_OPTICS,adult_y.zip
10,inf,euclidean,auto,4,inf,20,129.27613258361816,-0.5134,14.985,1.4889,0.5387,0.0182,0.0577,0.0452,0.0498,0.1046,0.0327,0.0498,0.63,skl_OPTICS,adult_y.zip
20,inf,correlation,auto,4,1000.0,100,209.1211016178131,-0.4548,27.4609,1.58,0.5291,0.0284,0.0647,0.0515,0.0538,0.1172,0.0349,0.0538,0.6061,skl_OPTICS,adult_y.zip
20,inf,correlation,auto,4,1000.0,20,209.33758401870728,-0.4548,27.4609,1.58,0.5291,0.0284,0.0647,0.0515,0.0538,0.1172,0.0349,0.0538,0.6061,skl_OPTICS,adult_y.zip
20,inf,correlation,auto,4,20.0,20,215.90166473388672,-0.4435,24.9383,1.6172,0.5166,0.0161,0.064,0.048,0.0503,0.1159,0.0321,0.0503,0.5878,skl_OPTICS,adult_y.zip
20,inf,correlation,auto,4,inf,100,209.8751666545868,-0.4548,27.4609,1.58,0.5291,0.0284,0.0647,0.0515,0.0538,0.1172,0.0349,0.0538,0.6061,skl_OPTICS,adult_y.zip
20,inf,correlation,auto,4,inf,20,209.1978824138641,-0.4548,27.4609,1.58,0.5291,0.0284,0.0647,0.0515,0.0538,0.1172,0.0349,0.0538,0.6061,skl_OPTICS,adult_y.zip
20,inf,cosine,auto,4,1000.0,100,276.70047545433044,-0.4423,28.1801,1.5635,0.5202,0.0152,0.063,0.0493,0.0515,0.1142,0.0333,0.0515,0.5956,skl_OPTICS,adult_y.zip
20,inf,cosine,auto,4,1000.0,20,277.94226241111755,-0.4423,28.1801,1.5635,0.5202,0.0152,0.063,0.0493,0.0515,0.1142,0.0333,0.0515,0.5956,skl_OPTICS,adult_y.zip
20,inf,cosine,auto,4,20.0,20,289.63566040992737,-0.4329,22.6845,1.632,0.5179,0.0087,0.0611,0.0473,0.0497,0.1107,0.032,0.0497,0.5948,skl_OPTICS,adult_y.zip
20,inf,cosine,auto,4,inf,100,277.0865623950958,-0.4423,28.1801,1.5635,0.5202,0.0152,0.063,0.0493,0.0515,0.1142,0.0333,0.0515,0.5956,skl_OPTICS,adult_y.zip
20,inf,cosine,auto,4,inf,20,280.81563234329224,-0.4423,28.1801,1.5635,0.5202,0.0152,0.063,0.0493,0.0515,0.1142,0.0333,0.0515,0.5956,skl_OPTICS,adult_y.zip
20,inf,euclidean,auto,4,1000.0,100,125.90861678123474,-0.5338,21.0014,1.578,0.5656,0.0021,0.0369,0.0443,0.0463,0.0669,0.0355,0.0463,0.6861,skl_OPTICS,adult_y.zip
20,inf,euclidean,auto,4,1000.0,20,126.73313784599304,-0.5338,21.0014,1.578,0.5656,0.0021,0.0369,0.0443,0.0463,0.0669,0.0355,0.0463,0.6861,skl_OPTICS,adult_y.zip
20,inf,euclidean,auto,4,20.0,20,130.91951894760132,-0.5116,19.489,1.6124,0.5459,-0.003,0.0414,0.0411,0.0435,0.075,0.0307,0.0435,0.6538,skl_OPTICS,adult_y.zip
20,inf,euclidean,auto,4,inf,100,129.27010321617126,-0.5338,21.0014,1.578,0.5656,0.0021,0.0369,0.0443,0.0463,0.0669,0.0355,0.0463,0.6861,skl_OPTICS,adult_y.zip
20,inf,euclidean,auto,4,inf,20,125.38286542892456,-0.5338,21.0014,1.578,0.5656,0.0021,0.0369,0.0443,0.0463,0.0669,0.0355,0.0463,0.6861,skl_OPTICS,adult_y.zip
2,inf,correlation,auto,4,1000.0,100,206.55169916152957,-0.0478,4.5669,1.4223,0.3984,-0.0022,0.2367,0.029,0.0685,0.4288,0.0372,0.0685,0.2814,skl_OPTICS,adult_y.zip
2,inf,correlation,auto,4,1000.0,20,205.95139455795288,-0.0478,4.5669,1.4223,0.3984,-0.0022,0.2367,0.029,0.0685,0.4288,0.0372,0.0685,0.2814,skl_OPTICS,adult_y.zip
2,inf,correlation,auto,4,20.0,20,211.98372888565063,-0.0883,4.8007,1.4433,0.3959,-0.0015,0.2387,0.0296,0.068,0.4324,0.0369,0.068,0.2696,skl_OPTICS,adult_y.zip
2,inf,correlation,auto,4,inf,100,206.02831411361691,-0.0478,4.5669,1.4223,0.3984,-0.0022,0.2367,0.029,0.0685,0.4288,0.0372,0.0685,0.2814,skl_OPTICS,adult_y.zip
2,inf,correlation,auto,4,inf,20,205.8673014640808,-0.0478,4.5669,1.4223,0.3984,-0.0022,0.2367,0.029,0.0685,0.4288,0.0372,0.0685,0.2814,skl_OPTICS,adult_y.zip
2,inf,cosine,auto,4,1000.0,100,276.0857105255127,-0.0435,4.7822,1.4255,0.3983,-0.0018,0.2369,0.029,0.0684,0.4292,0.0372,0.0684,0.2801,skl_OPTICS,adult_y.zip
2,inf,cosine,auto,4,1000.0,20,276.13686060905457,-0.0435,4.7822,1.4255,0.3983,-0.0018,0.2369,0.029,0.0684,0.4292,0.0372,0.0684,0.2801,skl_OPTICS,adult_y.zip
2,inf,cosine,auto,4,20.0,20,283.319540977478,-0.0869,4.9284,1.4442,0.3964,-0.001,0.2375,0.0296,0.0678,0.4302,0.0368,0.0678,0.2711,skl_OPTICS,adult_y.zip
2,inf,cosine,auto,4,inf,100,276.0504951477051,-0.0435,4.7822,1.4255,0.3983,-0.0018,0.2369,0.029,0.0684,0.4292,0.0372,0.0684,0.2801,skl_OPTICS,adult_y.zip
2,inf,cosine,auto,4,inf,20,277.10641980171204,-0.0435,4.7822,1.4255,0.3983,-0.0018,0.2369,0.029,0.0684,0.4292,0.0372,0.0684,0.2801,skl_OPTICS,adult_y.zip
2,inf,euclidean,auto,4,1000.0,100,125.66067147254944,-0.0627,4.6626,1.3998,0.4029,-0.0029,0.2273,0.0285,0.068,0.4118,0.0371,0.068,0.3007,skl_OPTICS,adult_y.zip
2,inf,euclidean,auto,4,1000.0,20,125.91353225708008,-0.0627,4.6626,1.3998,0.4029,-0.0029,0.2273,0.0285,0.068,0.4118,0.0371,0.068,0.3007,skl_OPTICS,adult_y.zip
2,inf,euclidean,auto,4,20.0,20,127.85959315299988,-0.0927,4.8825,1.422,0.3995,0.0002,0.234,0.0299,0.0679,0.4238,0.0369,0.0679,0.2824,skl_OPTICS,adult_y.zip
2,inf,euclidean,auto,4,inf,100,125.02300786972046,-0.0627,4.6626,1.3998,0.4029,-0.0029,0.2273,0.0285,0.068,0.4118,0.0371,0.068,0.3007,skl_OPTICS,adult_y.zip
2,inf,euclidean,auto,4,inf,20,125.55242562294006,-0.0627,4.6626,1.3998,0.4029,-0.0029,0.2273,0.0285,0.068,0.4118,0.0371,0.068,0.3007,skl_OPTICS,adult_y.zip
3,inf,correlation,auto,4,1000.0,100,207.98618173599243,-0.2599,6.4141,1.4607,0.4374,-0.0055,0.145,0.0353,0.0579,0.2627,0.0325,0.0579,0.4167,skl_OPTICS,adult_y.zip
3,inf,correlation,auto,4,1000.0,20,208.03875088691711,-0.2599,6.4141,1.4607,0.4374,-0.0055,0.145,0.0353,0.0579,0.2627,0.0325,0.0579,0.4167,skl_OPTICS,adult_y.zip
3,inf,correlation,auto,4,20.0,20,214.39857530593872,-0.2589,6.1522,1.4884,0.4296,-0.0026,0.1588,0.037,0.0597,0.2878,0.0333,0.0597,0.3913,skl_OPTICS,adult_y.zip
3,inf,correlation,auto,4,inf,100,207.93509888648987,-0.2599,6.4141,1.4607,0.4374,-0.0055,0.145,0.0353,0.0579,0.2627,0.0325,0.0579,0.4167,skl_OPTICS,adult_y.zip
3,inf,correlation,auto,4,inf,20,207.71038222312927,-0.2599,6.4141,1.4607,0.4374,-0.0055,0.145,0.0353,0.0579,0.2627,0.0325,0.0579,0.4167,skl_OPTICS,adult_y.zip
3,inf,cosine,auto,4,1000.0,100,278.9689724445343,-0.2498,6.8845,1.4572,0.4341,-0.008,0.1476,0.0355,0.0582,0.2674,0.0326,0.0582,0.4094,skl_OPTICS,adult_y.zip
3,inf,cosine,auto,4,1000.0,20,274.81338572502136,-0.2498,6.8845,1.4572,0.4341,-0.008,0.1476,0.0355,0.0582,0.2674,0.0326,0.0582,0.4094,skl_OPTICS,adult_y.zip
3,inf,cosine,auto,4,20.0,20,286.2243628501892,-0.2572,6.2994,1.4895,0.4301,-0.002,0.1587,0.0369,0.0597,0.2876,0.0333,0.0597,0.3919,skl_OPTICS,adult_y.zip
3,inf,cosine,auto,4,inf,100,274.94515919685364,-0.2498,6.8845,1.4572,0.4341,-0.008,0.1476,0.0355,0.0582,0.2674,0.0326,0.0582,0.4094,skl_OPTICS,adult_y.zip
3,inf,cosine,auto,4,inf,20,276.56408643722534,-0.2498,6.8845,1.4572,0.4341,-0.008,0.1476,0.0355,0.0582,0.2674,0.0326,0.0582,0.4094,skl_OPTICS,adult_y.zip
3,inf,euclidean,auto,4,1000.0,100,125.94223165512084,-0.3112,5.6946,1.4218,0.4542,-0.0073,0.1301,0.0335,0.0576,0.2358,0.0328,0.0576,0.463,skl_OPTICS,adult_y.zip
3,inf,euclidean,auto,4,1000.0,20,125.47537302970886,-0.3112,5.6946,1.4218,0.4542,-0.0073,0.1301,0.0335,0.0576,0.2358,0.0328,0.0576,0.463,skl_OPTICS,adult_y.zip
3,inf,euclidean,auto,4,20.0,20,128.6381323337555,-0.2902,5.8519,1.4617,0.4396,-0.0049,0.1475,0.0355,0.0592,0.2672,0.0333,0.0592,0.4222,skl_OPTICS,adult_y.zip
3,inf,euclidean,auto,4,inf,100,126.53548383712769,-0.3112,5.6946,1.4218,0.4542,-0.0073,0.1301,0.0335,0.0576,0.2358,0.0328,0.0576,0.463,skl_OPTICS,adult_y.zip
3,inf,euclidean,auto,4,inf,20,126.43679475784302,-0.3112,5.6946,1.4218,0.4542,-0.0073,0.1301,0.0335,0.0576,0.2358,0.0328,0.0576,0.463,skl_OPTICS,adult_y.zip
5,inf,correlation,auto,4,1000.0,100,209.6769778728485,-0.3898,10.1491,1.4963,0.4747,-0.0027,0.0971,0.0408,0.0521,0.176,0.0306,0.0521,0.5093,skl_OPTICS,adult_y.zip
5,inf,correlation,auto,4,1000.0,20,209.67157435417172,-0.3898,10.1491,1.4963,0.4747,-0.0027,0.0971,0.0408,0.0521,0.176,0.0306,0.0521,0.5093,skl_OPTICS,adult_y.zip
5,inf,correlation,auto,4,20.0,20,216.03121900558472,-0.3795,10.0955,1.5077,0.4633,-0.0054,0.1042,0.0402,0.0521,0.1888,0.0302,0.0521,0.4841,skl_OPTICS,adult_y.zip
5,inf,correlation,auto,4,inf,100,209.68879795074463,-0.3898,10.1491,1.4963,0.4747,-0.0027,0.0971,0.0408,0.0521,0.176,0.0306,0.0521,0.5093,skl_OPTICS,adult_y.zip
5,inf,correlation,auto,4,inf,20,210.0563259124756,-0.3898,10.1491,1.4963,0.4747,-0.0027,0.0971,0.0408,0.0521,0.176,0.0306,0.0521,0.5093,skl_OPTICS,adult_y.zip
5,inf,cosine,auto,4,1000.0,100,278.57463455200195,-0.39,10.2251,1.4983,0.4741,-0.0039,0.0981,0.0413,0.0527,0.1777,0.0309,0.0527,0.5088,skl_OPTICS,adult_y.zip
5,inf,cosine,auto,4,1000.0,20,275.7205512523651,-0.39,10.2251,1.4983,0.4741,-0.0039,0.0981,0.0413,0.0527,0.1777,0.0309,0.0527,0.5088,skl_OPTICS,adult_y.zip
5,inf,cosine,auto,4,20.0,20,286.88143277168274,-0.3726,9.6077,1.5145,0.4629,-0.0024,0.106,0.0402,0.0523,0.192,0.0303,0.0523,0.4809,skl_OPTICS,adult_y.zip
5,inf,cosine,auto,4,inf,100,280.11217045784,-0.39,10.2251,1.4983,0.4741,-0.0039,0.0981,0.0413,0.0527,0.1777,0.0309,0.0527,0.5088,skl_OPTICS,adult_y.zip
5,inf,cosine,auto,4,inf,20,281.07652044296265,-0.39,10.2251,1.4983,0.4741,-0.0039,0.0981,0.0413,0.0527,0.1777,0.0309,0.0527,0.5088,skl_OPTICS,adult_y.zip
5,inf,euclidean,auto,4,1000.0,100,125.42739772796632,-0.4394,8.9587,1.4682,0.49,-0.0093,0.0834,0.0387,0.0505,0.151,0.0303,0.0505,0.5477,skl_OPTICS,adult_y.zip
5,inf,euclidean,auto,4,1000.0,20,127.58467364311218,-0.4394,8.9587,1.4682,0.49,-0.0093,0.0834,0.0387,0.0505,0.151,0.0303,0.0505,0.5477,skl_OPTICS,adult_y.zip
5,inf,euclidean,auto,4,20.0,20,127.42754459381104,-0.4122,8.6895,1.4973,0.4758,-0.0046,0.0964,0.0393,0.0519,0.1747,0.0305,0.0519,0.5132,skl_OPTICS,adult_y.zip
5,inf,euclidean,auto,4,inf,100,126.77615666389464,-0.4394,8.9587,1.4682,0.49,-0.0093,0.0834,0.0387,0.0505,0.151,0.0303,0.0505,0.5477,skl_OPTICS,adult_y.zip
5,inf,euclidean,auto,4,inf,20,128.0539004802704,-0.4394,8.9587,1.4682,0.49,-0.0093,0.0834,0.0387,0.0505,0.151,0.0303,0.0505,0.5477,skl_OPTICS,adult_y.zip
