n_clusters,labels_as_tree_leaves,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,criterion,splitter,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,class_weight,ccp_alpha,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,alg,dataset
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,20,1.0736780166625977,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,20,1.2439913749694824,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,20,1.4150660037994385,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,20,1.178069829940796,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,100.0,20,1.153815984725952,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,inf,20,1.2622332572937012,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,1000.0,20,1.314645767211914,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,100.0,20,1.294158935546875,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,inf,20,1.2788846492767334,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,1000.0,20,1.3324365615844729,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,100.0,20,1.3741285800933838,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,inf,20,1.3120405673980713,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,20,1.2997097969055176,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,20,1.3581311702728271,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,20,1.1457576751708984,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,20,1.2163879871368408,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,100.0,20,1.360335111618042,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,inf,20,1.254225492477417,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,1000.0,20,1.4365947246551514,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,100.0,20,1.2852232456207275,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,inf,20,1.4664654731750488,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,1000.0,20,1.4315173625946045,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,100.0,20,1.0842978954315186,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,inf,20,1.2552223205566406,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,20,1.2456445693969729,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,20,1.2653911113739014,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,20,1.3314173221588137,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,20,1.2941908836364746,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,100.0,20,1.348381280899048,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,inf,20,1.3748586177825928,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,1000.0,20,1.143808126449585,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,100.0,20,1.208486795425415,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,inf,20,1.2139928340911863,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,1000.0,20,1.2855067253112793,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,100.0,20,1.2904934883117676,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,inf,20,1.3184480667114258,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,20,1.0736780166625977,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,20,1.2439913749694824,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,20,1.4150660037994385,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,20,1.178069829940796,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,100.0,20,1.153815984725952,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,inf,20,1.2622332572937012,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,1000.0,20,1.314645767211914,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,100.0,20,1.294158935546875,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,inf,20,1.2788846492767334,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,1000.0,20,1.3324365615844729,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,100.0,20,1.3741285800933838,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,inf,20,1.3120405673980713,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,20,1.2997097969055176,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,20,1.3581311702728271,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,20,1.1457576751708984,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,20,1.2163879871368408,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,100.0,20,1.360335111618042,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,inf,20,1.254225492477417,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,1000.0,20,1.4365947246551514,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,100.0,20,1.2852232456207275,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,inf,20,1.4664654731750488,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,1000.0,20,1.4315173625946045,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,100.0,20,1.0842978954315186,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,inf,20,1.2552223205566406,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,20,1.2456445693969729,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,20,1.2653911113739014,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,20,1.3314173221588137,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,20,1.2941908836364746,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,100.0,20,1.348381280899048,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,inf,20,1.3748586177825928,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,1000.0,20,1.143808126449585,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,100.0,20,1.208486795425415,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,inf,20,1.2139928340911863,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,1000.0,20,1.2855067253112793,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,100.0,20,1.2904934883117676,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
8,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,inf,20,1.3184480667114258,0.1019,2103.2135,2.291,kmeans+dt,ficoONEHOT.zip-8_True_k
